"source_url","product_id"
"https://www.academy.com/c/shops/back-to-school","160528621"
"https://www.academy.com/c/shops/back-to-school","122711492"
"https://www.academy.com/c/shops/back-to-school","140358709"
"https://www.academy.com/c/shops/back-to-school","157515723"
"https://www.academy.com/c/shops/back-to-school","200097971"
"https://www.academy.com/c/shops/back-to-school","154867731"
"https://www.academy.com/c/shops/back-to-school","129362109"
"https://www.academy.com/c/shops/back-to-school","123034665"
"https://www.academy.com/c/shops/back-to-school","146487536"
"https://www.academy.com/c/shops/back-to-school","165932287"
"https://www.academy.com/c/shops/back-to-school","141084754"
"https://www.academy.com/c/shops/back-to-school","121379037"
"https://www.academy.com/c/shops/back-to-school","142580215"
"https://www.academy.com/c/shops/back-to-school","135044262"
"https://www.academy.com/c/shops/back-to-school","109384394"
"https://www.academy.com/c/shops/back-to-school","146540587"
"https://www.academy.com/c/shops/back-to-school","139416650"
"https://www.academy.com/c/shops/back-to-school","156943321"
"https://www.academy.com/c/shops/back-to-school","140643665"
"https://www.academy.com/c/shops/back-to-school","113350314"
"https://www.academy.com/c/shops/back-to-school","163599724"
"https://www.academy.com/c/shops/back-to-school","136375881"
"https://www.academy.com/c/shops/back-to-school","125439501"
"https://www.academy.com/c/shops/back-to-school","140832001"
"https://www.academy.com/c/shops/back-to-school","159811729"
"https://www.academy.com/c/shops/back-to-school","149623759"
"https://www.academy.com/c/shops/back-to-school","200012189"
"https://www.academy.com/c/shops/back-to-school","155408916"
"https://www.academy.com/c/shops/back-to-school","118092588"
"https://www.academy.com/c/shops/back-to-school","150039875"
"https://www.academy.com/c/shops/back-to-school","149618706"
"https://www.academy.com/c/shops/back-to-school","162587895"
"https://www.academy.com/c/shops/back-to-school","144583111"
"https://www.academy.com/c/shops/back-to-school","161826815"
"https://www.academy.com/c/shops/back-to-school","139417193"
"https://www.academy.com/c/shops/back-to-school","121828429"
"https://www.academy.com/c/shops/back-to-school","114141514"
"https://www.academy.com/c/shops/back-to-school","139123304"
"https://www.academy.com/c/shops/back-to-school","156842685"
"https://www.academy.com/c/shops/back-to-school","135675048"
"https://www.academy.com/c/shops/back-to-school","156845552"
"https://www.academy.com/c/shops/back-to-school","131872001"
"https://www.academy.com/c/shops/back-to-school","149627733"
"https://www.academy.com/c/shops/back-to-school","159586980"
"https://www.academy.com/c/shops/back-to-school","140352163"
"https://www.academy.com/c/shops/back-to-school","150060367"
"https://www.academy.com/c/shops/back-to-school","152393270"
"https://www.academy.com/c/shops/back-to-school","141777016"
"https://www.academy.com/c/shops/back-to-school","165932332"
"https://www.academy.com/c/shops/back-to-school","140614266"
"https://www.academy.com/c/shops/back-to-school","144180611"
"https://www.academy.com/c/shops/back-to-school","157656382"
"https://www.academy.com/c/shops/back-to-school","146476124"
"https://www.academy.com/c/shops/back-to-school","159798085"
"https://www.academy.com/c/shops/back-to-school","145728650"
"https://www.academy.com/c/shops/back-to-school","132068171"
"https://www.academy.com/c/shops/back-to-school","157499487"
"https://www.academy.com/c/shops/back-to-school","126424221"
"https://www.academy.com/c/shops/back-to-school","149610827"
"https://www.academy.com/c/shops/back-to-school","162585232"
"https://www.academy.com/c/shops/back-to-school","152642352"
"https://www.academy.com/c/shops/back-to-school","154419891"
"https://www.academy.com/c/shops/back-to-school","147767290"
"https://www.academy.com/c/shops/back-to-school","103379050"
"https://www.academy.com/c/shops/back-to-school","165198406"
"https://www.academy.com/c/shops/back-to-school","139076430"
"https://www.academy.com/c/shops/back-to-school","162169423"
"https://www.academy.com/c/shops/back-to-school","136103973"
"https://www.academy.com/c/shops/back-to-school","159810697"
"https://www.academy.com/c/shops/back-to-school","163844953"
"https://www.academy.com/c/shops/back-to-school","140629791"
"https://www.academy.com/c/shops/back-to-school","159838593"
"https://www.academy.com/c/shops/back-to-school","156978582"
"https://www.academy.com/c/shops/back-to-school","152078763"
